place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability
ChIJOaEUstOUwjsRCBVwuYpJHrI,SKAAY PHARMA,18.4277146,73.83821089999999,5.0,3,100.0,1,10,Low,22500,Low
ChIJwdH_RQCVwjsR5rFHntTr0_4,Jambhulwadi,18.4280048,73.8386247,5.0,1,100.0,1,10,Low,22500,Low
ChIJ7zKTNTiVwjsRM-4_kq-GsHA,The Cake Carnival - Jambhulwadi,18.4283756,73.8382384,4.7,18,94.0,1,10,Low,12690,Low
ChIJ8SlwWY2VwjsR3lLFzuft1Qg,SREENATH SUPAR MARKET,18.4284469,73.83822529999999,5.0,1,100.0,1,10,Low,45000,Low
ChIJKXK6gOeVwjsR8COqSnfDF-w,Shiv super market,18.4285745,73.8386727,3.0,1,60.0,0,10,Low,27000,Low
ChIJJ0uINUuVwjsRe32Zmig2yDg,BLUE LAKE SWIMMING POOL,18.4283583,73.8344104,5.0,1,100.0,1,10,Low,108000,Low
ChIJLS6GtIKVwjsR3hwEC2VqICQ,Satyam Doors,18.412614,73.83053699999999,3.5,8,70.0,0,10,Low,31499,Low
ChIJ5yuteAyVwjsRLntVn1Tw_AI,FASTAG SERVICES,18.4302842,73.8398845,3.7,3,74.0,0,10,Low,33300,Low
ChIJq6oaDdPqwjsRS2tcWlKMEZc,"SVS Engineering Services, precision Fabrication Solutions",18.4305802,73.83863099999999,4.5,6,90.0,1,10,Low,40500,Low
ChIJ4zXhlyeVwjsRuujpKAh13Rc,LAXM,18.4316051,73.8415302,5.0,1,100.0,1,10,Low,45000,Low
ChIJYQ25ldSUwjsRSGJfoQrcyoI,Paperoot Agro & Packagings,18.4316875,73.8403125,3.0,1,60.0,0,10,Low,27000,Low
ChIJl5zwtLnrwjsRdkPDK7NI6mg,Vaijanta phool bhandar,18.4330667,73.8507472,4.5,2,90.0,1,10,Low,40500,Low
ChIJX1ot8iqVwjsRkgI3uFtp81E,N K Salvi Mini Shopping Center,18.4379476,73.8395204,4.5,4,90.0,1,10,Low,40500,Low
ChIJ45uDZXLrwjsRgZiD_GvBfR8,Patanjali Chikitsalay,18.4321956,73.85876999999999,3.0,2,60.0,0,10,Low,27000,Low
ChIJu1URzwGVwjsRR97sCXDkP20,Umesh Ram Salunke,18.4383952,73.8292391,4.0,7,80.0,1,10,Low,36000,Low
ChIJ91c9QOXrwjsR5HFWZoaLly8,"Sudhir Feta makers, Company, Pune",18.4314046,73.8602288,5.0,6,100.0,1,10,Low,45000,Low
ChIJJWZp84rrwjsRyjorGRVGPYQ,K. K. Creation,18.4423098,73.8532651,2.7,3,54.0,0,10,Low,24300,Low
ChIJYxggKq3rwjsReYoWgBO7VB4,BALAJI SUPER MARKET,18.43310469999999,73.8448137,5.0,1,100.0,1,10,Low,45000,Low
ChIJn-ZXtSbrwjsRsc6XQ8S7RF4,भैरवनाथ फ्लोर मिल,18.4352723,73.8459141,5.0,2,100.0,1,10,Low,45000,Low
ChIJ75wvACnrwjsR6yLkRpINYeg,Mauli Trading Company,18.4338015,73.8512258,3.8,20,76.0,0,10,Medium,34200,Low
ChIJqxy_cSrrwjsRH0cv5enFB18,NEW BALAJI TREDARS WHOLSALE,18.4362539,73.8457305,4.5,8,90.0,1,10,Low,40500,Low
ChIJYWNDOs_rwjsR0cbMcpvTUYo,Grocery Mahalaxmi Supermarket,18.4354132,73.8483596,4.6,13,92.0,1,10,Low,41400,Low
ChIJx6vvbBeVwjsRPjui3KWg-_0,PJSB Mahalaxmi Supermarket,18.4378602,73.84661249999999,4.5,4,90.0,1,10,Low,40500,Low
ChIJf66507PrwjsRZwRBBZKItTQ,Balaji Traders,18.4219718,73.8615454,5.0,11,100.0,1,10,Low,45000,Low
ChIJuzQqFr_rwjsROBerM9iCcjI,SAIRAJ PROVISION AND GENERAL STORE,18.4212639,73.86174319999999,5.0,3,100.0,1,10,Low,45000,Low
ChIJ1eAUbdbqwjsRW6isoi39CTo,Shreenath Super Market,18.43850609999999,73.848612,5.0,1,100.0,1,10,Low,45000,Low
ChIJhw8hRefrwjsRGpqQNzU0-kk,om treders,18.43120399999999,73.8591842,3.5,4,70.0,0,10,Low,31499,Low
ChIJrVpFxC7rwjsRyCKVD-d-4c4,Laxmi Super Market,18.4414484,73.8404588,5.0,2,100.0,1,10,Low,45000,Low
ChIJX9ScsJTrwjsRsShCBNDckJs,Laxmi Super Market And Varieties,18.4357728,73.8578212,5.0,2,100.0,1,10,Low,45000,Low
ChIJL2OTUuaVwjsRymSia1uodgw,Nikhil Super Market,18.4424694,73.83961459999999,5.0,1,100.0,1,10,Low,45000,Low
ChIJkdLqIheVwjsRpRLCw-IHyAc,MAHALAXMI BIG MART,18.439848,73.8277414,4.4,7,88.0,1,10,Low,39600,Low
ChIJ2Tr_s9nqwjsRjJsDQIUZoQM,Shriram Supermarket,18.4404334,73.8555208,5.0,1,100.0,1,10,Low,45000,Low
ChIJ_8B7iUaVwjsRTVs948JHJY8,Mukesh market,18.4445236,73.8334063,3.6,32,72.0,0,10,Medium,32400,Low
ChIJFTdW_HvrwjsRrCqABoqyS3E,Sai Brand Store,18.4317989,73.8430025,5.0,6,100.0,1,10,Low,108000,Low
ChIJ2QRuDivrwjsRL09UfO0zfBM,Ellora Loundry And Altor Tailors,18.4330142,73.844309,5.0,4,100.0,1,10,Low,108000,Low
ChIJ0dU8m2_rwjsRLdErg1YHxVc,Jyos Kids Boutique,18.4332262,73.8440677,5.0,20,100.0,1,10,Medium,108000,Low
ChIJFcbU4irrwjsR2d8Kw9GmsK0,Sakshi Collection,18.4338822,73.84407519999999,4.0,1,80.0,1,10,Low,86400,Low
ChIJn1y0iirrwjsRRTHsBkn7baI,Real Rich brand hub,18.4348739,73.84417669999999,5.0,1,100.0,1,10,Low,108000,Low
ChIJKwuK9CrrwjsRX67Im3SE624,Vinyak Saree,18.4350096,73.8445539,5.0,2,100.0,1,10,Low,108000,Low
ChIJQ-IOWRPrwjsRkN3PWYedd-4,AARNA Collection,18.4351065,73.84486319999999,5.0,5,100.0,1,10,Low,108000,Low
ChIJ03h_6tXqwjsR6pyxZHLTWM4,"Dwarka Sarees,Kurtis & Matching Centre",18.4358032,73.84558919999999,2.5,4,50.0,0,10,Low,54000,Low
ChIJFYdljYTrwjsRu3nshSvreUk,BlueAndHue,18.436556,73.84475499999999,5.0,6,100.0,1,10,Low,108000,Low
ChIJqULkwC_rwjsRZ9y5QQtBXX4,Swara fashion corner,18.4359055,73.84715369999999,4.8,26,96.0,1,10,Medium,103680,Low
ChIJB7ckBoPrwjsR_rxjvr_i1Po,New Baby World,18.4358518,73.8487945,4.0,1,80.0,1,10,Low,86400,Low
ChIJX9409dXqwjsR8rprD1d5Se8,आनंदरत्न सेल्स कॉर्पोरेशन,18.4368845,73.8463222,5.0,1,100.0,1,10,Low,108000,Low
ChIJNzo0XijrwjsRXsvAtKf-tog,MAHARAJ HUB,18.4346052,73.85212109999999,5.0,7,100.0,1,10,Low,108000,Low
ChIJ2d-EaLjrwjsRYACxWWCgVO0,Morani Saree Collection,18.43691829999999,73.8496176,5.0,1,100.0,1,10,Low,108000,Low
ChIJ6ZK2VhmVwjsREWmGo_0wiEk,Xequeil,18.4028691,73.8536683,5.0,7,100.0,1,10,Low,108000,Low
ChIJm0rU-EvrwjsRNG9TeJEX2_g,Aayushi Balvastram,18.4376276,73.848077,5.0,1,100.0,1,10,Low,108000,Low
ChIJP_81-mLrwjsRMjRgFQHsKv4,STYLOX FASHION HUB,18.438171,73.8463781,3.7,20,74.0,0,10,Medium,79920,Low
ChIJS7rYKJDrwjsRpFKgePtVNqU,Sarvesh Saree Center,18.438099,73.8466545,5.0,1,100.0,1,10,Low,108000,Low
ChIJR-gFmjjrwjsRSKOD4nPzvLQ,Rajita's Fashion Boutique and Tailoring,18.4383361,73.8465009,5.0,1,100.0,1,10,Low,108000,Low
ChIJse1pysTrwjsRhvEZB-ima1U,Rashi Fashions,18.4383361,73.846501,5.0,5,100.0,1,10,Low,108000,Low
ChIJfRywB7brwjsRfV4n4mQgV9Q,Rollie Men's Fashion,18.4383361,73.846501,4.5,2,90.0,1,10,Low,97200,Low
ChIJaS64sGHrwjsRCco3v_I62KQ,Sajan and Saloni,18.438821,73.84635089999999,4.9,31,98.0,1,10,Medium,105840,Low
ChIJTcpvZG7rwjsRatGPcuHwDyM,Delight perfume's,18.4383728,73.8487208,5.0,9,100.0,1,10,Low,108000,Low
ChIJH5rBkrbrwjsRu8fNl1lCXLo,SANIKA COLLECTION,18.4386947,73.8483261,5.0,1,100.0,1,10,Low,108000,Low
ChIJreHbJwDrwjsRvqak10j2iNE,Gaatha Swimming Club,18.4401809,73.84359210000001,3.6,48,72.0,0,10,Medium,77760,Low
ChIJC6VjOHHrwjsRUCQWYp9hSWo,Master Tailors and Clothing House,18.4312646,73.8592158,3.7,3,74.0,0,10,Low,79920,Low
ChIJ6bLk85TrwjsR3XKS5PNcy0U,Fashion Science,18.4398679,73.8468011,5.0,2,100.0,1,10,Low,108000,Low
ChIJ6w2o1dfrwjsRZ1fH7-32l-k,Swayambhu Enterprises,18.432178,73.8590074,5.0,6,100.0,1,10,Low,108000,Low
ChIJbfmODivrwjsRDm44941V_6E,Jay Sadguru Mobile Shop & Multi Services Centre,18.432738,73.8444012,5.0,4,100.0,1,10,Low,270000,Medium
ChIJ2ZpjhgTrwjsRoGI8TqaDN30,Kaushiki Instruments,18.4346244,73.8447738,5.0,6,100.0,1,10,Low,270000,Medium
ChIJX-iMvqrrwjsR7ZK59X-YDKc,Jay Ganesh Service,18.4352236,73.84924199999999,5.0,9,100.0,1,10,Low,270000,Medium
ChIJC75xrb-VwjsRqzL9TLJvtWo,Reliable Enterprises,18.440461,73.8339807,5.0,1,100.0,1,10,Low,270000,Medium
ChIJuQG0bwTrwjsRVPL5lvsAnQQ,PRO GRAPHICS,18.4319024,73.8604806,5.0,9,100.0,1,10,Low,270000,Medium
ChIJ9RtwnCiVwjsRXL2OHQElZhQ,SIDDHARTH AUTO SCAN & SERVICES,18.4415604,73.834743,4.9,232,98.0,1,23,High,608580,High
ChIJMSJWISHrwjsR1Rv7jkdGtXw,Nitin Electric Work,18.4348073,73.8606562,5.0,1,100.0,1,10,Low,270000,Medium
ChIJGaoV683qwjsRAAAAMFLVPQc,CiphoBot,18.4430137,73.84899639999999,5.0,3,100.0,1,10,Low,270000,Medium
ChIJ__9zYJ7qwjsROVXdfdn9Oc8,Avinya Bharat Pvt Ltd,18.441659,73.82868619999999,4.8,48,96.0,1,10,Medium,259200,Medium
ChIJxSFzW2OVwjsRKV-ldP_uQUg,Ganesh Patil Photography & Film's,18.4436515,73.83290339999999,4.9,32,98.0,1,10,Medium,264600,Medium
ChIJL7LgttbrwjsRJqrSb1Ll_ro,SK Solution,18.4416468,73.8535405,5.0,2,100.0,1,10,Low,270000,Medium
ChIJYUuCIrfrwjsREPFvrhkqIag,"TheBridalPhotography - Prewedding & Wedding, Engagement, Maternity, Newborn, Baby shoot, Birthday Photographer In Pune",18.4428637,73.8508191,5.0,1181,100.0,1,121,High,3267000,High
ChIJi6sq3BKVwjsRXFvkWcgtreI,RTECH,18.4415956,73.8272104,4.9,45,98.0,1,10,Medium,264600,Medium
ChIJ7XehR-rrwjsRmQS6xK9SYjw,A ONE SUHANA CHICKEN CENTRE,18.4323107,73.8642389,5.0,2,100.0,1,10,Low,270000,Medium
ChIJDYCyZwC_wjsREKc9yV5R0wM,AVADHOOT CAR ACCESSORIES,18.4367225,73.8609637,5.0,28,100.0,1,10,Medium,270000,Medium
ChIJHfDf9kWVwjsRQA0iJvfK15A,Atul Enterprises,18.4423426,73.85304599999999,5.0,1,100.0,1,10,Low,270000,Medium
ChIJz1cyl4DrwjsRk6MyTVwPfwg,Ambika Enterprises,18.437019,73.8608072,5.0,2,100.0,1,10,Low,270000,Medium
ChIJs8hASZGVwjsRpMtjhHF1U-A,Printolic India,18.444543,73.8333237,4.9,64,98.0,1,10,Medium,105840,Low
ChIJ6fwZ4rOVwjsRyx9YHHOkgLw,SSB computers & Solutions,18.4444912,73.8329528,4.9,222,98.0,1,22,High,582120,High
ChIJ_dMdPuDqwjsRsOKJb3heKLw,Saba Industries,18.4399229,73.8668248,4.2,17,84.0,1,10,Low,37800,Low
ChIJ____P8HqwjsRTG5JAen-eJo,Shree Engineering,18.4402723,73.8636934,4.2,45,84.0,1,10,Medium,37800,Low
ChIJGZ_v3drqwjsR0QmWcQq3QXM,AUTO RENNEN MOTORSPORTS INDIA PVT LTD,18.4400267,73.861003,4.4,96,88.0,1,10,Medium,39600,Low
ChIJ____P8HqwjsRiSGRG1IevCc,Yash Industries,18.44255859999999,73.8646016,5.0,4,100.0,1,10,Low,45000,Low
ChIJW0HdFgDrwjsRAeZOgrrfxCg,D Creative Stationary and General Store,18.4221875,73.8773906,5.0,1,100.0,1,10,Low,45000,Low
ChIJ8x3CiVvrwjsRA9NxAilS6J4,RADHAKRISHNA GIR DAIRY FARM,18.4205681,73.8641734,5.0,1,100.0,1,10,Low,45000,Low
ChIJAUt-k8HrwjsRlLKRyA-TTSQ,Classic Furniture Factory,18.4270618,73.8718696,4.7,28,94.0,1,10,Medium,42300,Low
ChIJfYnmahDrwjsRJosfkCk8a1o,Baramati Agro Ltd.,18.4265137,73.8756094,5.0,1,100.0,1,10,Low,45000,Low
ChIJN5CjbBDrwjsRAaWniMhxBfg,मातीश्री मेडिकल,18.4267604,73.87564789999999,5.0,1,100.0,1,10,Low,22500,Low
ChIJYw5Pkl7rwjsRClaG7tBz990,"Kayra's Seating Solution – Pune's Office, Plastic, Cafe, Hotels Chairs Wholesaler",18.4202066,73.8617611,5.0,41,100.0,1,10,Medium,45000,Low
ChIJi2ITZwDrwjsRk5LyPwq8gac,Shivkrupa enterprises,18.4235701,73.86293909999999,5.0,2,100.0,1,10,Low,45000,Low
ChIJzbI8IBDrwjsRqRvkQCZXV5w,Jotirling Enterprises (Corrugated Box Manufacturing),18.4305682,73.87425,4.8,54,96.0,1,10,Medium,43200,Low
ChIJgW3Ix6jqwjsRUnwuJLGx3co,TRANS SWAG 24 (LED Video Wall Screen),18.4256949,73.86144709999999,4.9,26,98.0,1,10,Medium,44100,Low
ChIJe4RmCOnrwjsRcIcbGDBgX_o,sanjeevani paints,18.4309821,73.8736967,5.0,1,100.0,1,10,Low,45000,Low
ChIJ70CmC_7rwjsRpnkTcGsgLXk,Autokart Refresh - Pune,18.4259262,73.86079769999999,4.0,16,80.0,1,10,Low,36000,Low
ChIJj6fTkhjrwjsRJMi8y3loAl0,RS Motor Company,18.4307795,73.8669096,5.0,7,100.0,1,10,Low,45000,Low
ChIJU1dlHUXrwjsRCKbov218-Ws,Siddhivinayak Chicken Center,18.4274991,73.861717,4.0,3,80.0,1,10,Low,36000,Low
ChIJIygF5xjrwjsR5w4LIiG-Aqw,Gaikwad,18.4313085,73.8678813,5.0,1,100.0,1,10,Low,45000,Low
ChIJr3c7MHDrwjsRswrgqiE0b6M,Kothari Hyundai Stockyard,18.4215047,73.8583216,4.7,35,94.0,1,10,Medium,42300,Low
ChIJtzPcOgDrwjsR2FfMgmSuXcA,Trimurti decorator Naik,18.4271731,73.8612204,4.5,2,90.0,1,10,Low,40500,Low
ChIJx4mhI8vrwjsRQWxZzf83G-c,आशीर्वाद कलेक्शन,18.4330642,73.8673915,5.0,2,100.0,1,10,Low,45000,Low
ChIJt2V8FxfrwjsRSiIKPYmnJ74,AZHARI MANZIL,18.4370907,73.86491459999999,4.1,7,82.0,1,10,Low,36900,Low
ChIJ7YKDcwDrwjsRht1KR8FsJVA,HATIMI PLAZA,18.4363098,73.8871785,3.0,2,60.0,0,10,Low,27000,Low
ChIJPTupur3qwjsR-iuhbNLy4YI,"Rajeshirke Auto, Pune",18.4411319,73.8666241,4.7,72,94.0,1,10,Medium,42300,Low
ChIJ_wNrbOjrwjsR9pNxpbUbj2I,Shobha fashion collection branch number 2,18.4416702,73.8576951,5.0,1,100.0,1,10,Low,720000,High
ChIJp-_FZyDrwjsRIQ9bemsQpww,Aditi Super Market,18.4369946,73.86306239999999,1.0,1,20.0,0,10,Low,9000,Low
ChIJVw66zjnrwjsRR5xik8NISqM,RAMDEV SUPER MARKET,18.4384956,73.8626323,5.0,3,100.0,1,10,Low,45000,Low
ChIJdVjmAtLrwjsRDqeFi81-TY8,MAA ASHAPURA FRESH MART,18.436466,73.8896874,4.2,5,84.0,1,10,Low,37800,Low
ChIJIeLvIADrwjsR6LyjYzIS0sY,SIRVI TRADERS,18.4398702,73.8873385,4.1,7,82.0,1,10,Low,36900,Low
ChIJfclKuSLrwjsRJbeutG-tfv4,Balaji Super Market,18.4411897,73.85767799999999,3.7,15,74.0,0,10,Low,33300,Low
ChIJ7wrGFw7rwjsRS1tPvLCgJdA,SHREE DEVNARAYAN SUPER MARKET,18.445666,73.8715199,5.0,1,100.0,1,10,Low,45000,Low
ChIJ9V1r00nrwjsRJZlruzy2TIU,Shelar brand hub,18.4335207,73.8701851,5.0,4,100.0,1,10,Low,108000,Low
ChIJe4kOHwDrwjsRG9S-7wLmXsQ,Nimbalkar wasti,18.4352128,73.86769029999999,1.0,1,20.0,0,10,Low,21600,Low
ChIJlS8ehh7rwjsR-GcEYLw1B8g,सहेली लेडिज टलर अॅन्ड शॉप,18.4357251,73.8705773,5.0,1,100.0,1,10,Low,108000,Low
ChIJu4IjM5brwjsRUs8yPtzDE7o,KAKA Fashion Hub,18.4348716,73.8781436,4.0,1,80.0,1,10,Low,86400,Low
ChIJiXSDCovrwjsRNoc5c-6-ye0,Sai Sadi and ladies shopy,18.4357862,73.86781549999999,5.0,2,100.0,1,10,Low,108000,Low
ChIJvT5cOALrwjsRCWWQX-9hM5k,Prajakta Collection - Clothing Store,18.432164,73.859681,4.7,29,94.0,1,10,Medium,101520,Low
ChIJvdsmgFXrwjsRy9aMuomRSc8,ANVI COLLECTION,18.4325368,73.8599401,5.0,1,100.0,1,10,Low,108000,Low
ChIJAfhw1TvrwjsRFyxDHJhEGN4,Baby Malish and Bath services,18.435313,73.862808,4.3,3,86.0,1,10,Low,92880,Low
ChIJqWWLbYzrwjsROAXdlDuJ0LA,Aaash Ladies Shoppee,18.4377508,73.8706897,3.0,1,60.0,0,10,Low,64800,Low
ChIJYQSneADrwjsRCISlqoIp1I8,Royal Touch The Fashion Hub,18.4390786,73.8669741,5.0,2,100.0,1,10,Low,108000,Low
ChIJS5uRZQDrwjsRi6cCCk1laWQ,UNIQUE DIAPER HOUSE,18.4390945,73.8669472,5.0,2,100.0,1,10,Low,108000,Low
ChIJvQH6aM7rwjsR5JniNPlznXE,अवधूत कलेक्शन (Avadhut collection),18.437614,73.8604103,1.0,1,20.0,0,10,Low,21600,Low
ChIJKU2wrcbrwjsRT_yc-8-k-l8,H.P. LIGHTS,18.4332786,73.86659089999999,5.0,2,100.0,1,10,Low,270000,Medium
ChIJUYV2IeDqwjsRAAAA0GpV5AA,Shri Samarth Mobile Shop,18.4389448,73.8671789,4.8,4,96.0,1,10,Low,259200,Medium
ChIJn1gBsUzrwjsRnlyupXOxYqc,Vinayak Photo Studio,18.4393617,73.8668179,4.4,47,88.0,1,10,Medium,237600,Medium
ChIJRRycofvrwjsRDwJ0NsLjOl4,CSC Center (Aapale Sarkar ) SBI ग्राहक सेवा केंद्र आपलें सरकार सेवा केंद्र,18.4404748,73.8663837,5.0,8,100.0,1,10,Low,270000,Medium
ChIJl7IiLUXrwjsRy3rbFBj8H7k,NB Tech Hub,18.438797,73.8852112,4.9,70,98.0,1,10,Medium,264600,Medium
ChIJOUp7L3y_KQgRsSSy_wjTV8o,"Vj Photography studio Photography, Photo, Video, Wedding Shoot, Pre-wedding shoot, Haldi Photo, Pre-birthday photo",18.4399742,73.8862563,4.9,37,98.0,1,10,Medium,264600,Medium
ChIJD6ZigbDrwjsRcMizdxrXm5U,Navnath Electricals & Hardware,18.4391068,73.8877918,5.0,2,100.0,1,10,Low,270000,Medium
ChIJhZomhWfrwjsRDChCcx1t4K4,THE CYBER SHOPPEE,18.4422188,73.8838442,5.0,4,100.0,1,10,Low,270000,Medium
ChIJ9YReVgDrwjsRxPSrZQrWlDw,Krishna mobile and electronic,18.4438174,73.8812354,5.0,2,100.0,1,10,Low,270000,Medium
ChIJ63mDT7TrwjsRVybLrt3l2Q8,Banka Sapphire,18.438294,73.9093859,4.1,84,82.0,1,10,Medium,36900,Low
ChIJ0_ysp1TqwjsRf8PB9TdW2RM,Raj Mobile,18.4415423,73.8943092,3.4,14,68.0,0,10,Low,30599,Low
ChIJ8ch7llTqwjsRsh52SkOQJ6k,Om Sai Photo Studio & Video Shooting,18.4426433,73.8939169,4.7,197,94.0,1,19,High,482220,Medium
ChIJSfgO9EHAwjsREI_gqJL713Y,Utkarsh Fasteners,18.4430103,73.89168889999999,3.5,11,70.0,0,10,Low,31499,Low
ChIJ00WiXjHrwjsR3sxaWac0WTo,Manasi Chinese And Snacks Centre,18.4242607,73.9019625,5.0,37,100.0,1,10,Medium,36000,Low
ChIJr8kP81zrwjsR1IJlK6omu1E,JSD AUTOHUB PARTS PVT - TVS AUTHORISED STOCKIST,18.4266364,73.9011802,4.9,17,98.0,1,10,Low,44100,Low
ChIJVVqb7W3rwjsRMF9JEVOPNQw,Royal sofa repair sarvice,18.4284561,73.89943350000001,4.9,26,98.0,1,10,Medium,44100,Low
ChIJD-bBQaXrwjsRu8ceeZjnjIo,Aryan General Store,18.4286609,73.89943029999999,2.7,3,54.0,0,10,Low,24300,Low
ChIJrbmUjXLrwjsRWw_3MyLs4m8,STARBURY,18.4288163,73.89958969999999,4.6,15,92.0,1,10,Low,12419,Low
ChIJz2pahoHrwjsRvtB5ODCt5a0,Golden Majestic Bakery,18.4289717,73.89984940000001,4.4,98,88.0,1,10,Medium,11880,Low
ChIJL7LzZ6XrwjsRR9aBk6GqAIU,KK Furnitures,18.4292055,73.8992346,4.0,4,80.0,1,10,Low,36000,Low
ChIJYYIag4brwjsR5hqouu6kWLw,Shankar Tours And Travels,18.4292932,73.8992621,5.0,1,100.0,1,10,Low,45000,Low
ChIJ-8uCxkLrwjsR5FPgMXtuK3U,Puna Furniture,18.4311955,73.8979543,5.0,16,100.0,1,10,Low,45000,Low
ChIJrXBEqq_rwjsR5cNpRGJNOrs,Jyoti Home Appliances Pvt Ltd (HEAD QUARTERS),18.4315925,73.8984248,3.7,38,74.0,0,10,Medium,33300,Low
ChIJEXSPRwDrwjsRjFlGHorNRKY,Taaj Home Decor,18.4321115,73.899331,5.0,2,100.0,1,10,Low,45000,Low
ChIJ8_rWAhrrwjsRYHpEC-V_U_k,Amway business owner,18.4321115,73.899331,4.8,6,96.0,1,10,Low,43200,Low
ChIJK9Cek_LrwjsRoqcmj9vffVA,MAHALAXMI SUPER MARKET,18.4318243,73.89827509999999,5.0,5,100.0,1,10,Low,45000,Low
ChIJL9tIGXnrwjsRfQsc_sxBbc8,SANDESH GLASS AND ALUMINIUM WORK,18.4334587,73.89744030000001,5.0,24,100.0,1,10,Medium,45000,Low
ChIJ5am2aivrwjsRj-Wcp5gRfUo,Famous Furniture And Interior Contractor,18.43358899999999,73.8973226,4.4,91,88.0,1,10,Medium,39600,Low
ChIJGf3uvFDrwjsRTPaLSBYRcts,SS Furnitures | Mandir Manufacturer | Furniture Wholesaler | Interior Contactor,18.4338771,73.8971624,5.0,3,100.0,1,10,Low,45000,Low
ChIJC-DkYzTrwjsRGe83lyvnqFg,Nitesh Sunglasses,18.4344643,73.8966516,5.0,1,100.0,1,10,Low,45000,Low
ChIJm87zvvjrwjsRiAETjJPAtmE,Rajau Supermarket राजाऊ सुपर मार्केट,18.4348183,73.8970772,4.5,52,90.0,1,10,Medium,40500,Low
ChIJj_Kp--_rwjsRqBDjy_95vC8,Rajkamal enterprises,18.4348257,73.8969233,5.0,1,100.0,1,10,Low,45000,Low
ChIJp5sH6mTrwjsRYnWlCb4Giag,I K Furniture,18.4348256,73.9093726,5.0,3,100.0,1,10,Low,45000,Low
ChIJ4yjemq7rwjsReYDJMu11G6E,Daily Demand Supermarket,18.4348924,73.89705409999999,1.0,1,20.0,0,10,Low,9000,Low
ChIJ_Sfan3zvwjsRN0npAEla7Sw,A2Z TIMBER,18.4349766,73.8970621,4.9,7,98.0,1,10,Low,44100,Low
ChIJ1RMJ5nrrwjsR3U-GA41pt7M,D Decor coushion art,18.4351486,73.8969347,5.0,1,100.0,1,10,Low,45000,Low
ChIJ1VNPV77rwjsRwt4QwT-vRbc,Chocolates & Cake Creations (CCC),18.4351359,73.8963795,4.9,44,98.0,1,10,Medium,13230,Low
ChIJw06P02PrwjsRKZcN4bVcQbY,Parbhu hardware and electricals,18.435214,73.8965142,5.0,1,100.0,1,10,Low,45000,Low
ChIJv8_iQADrwjsRANNkbTsCdHA,Swaraj Sanitary,18.4354806,73.89682239999999,5.0,2,100.0,1,10,Low,45000,Low
ChIJyzL2nU3rwjsRYSciTKj1L_4,"E-STORE INDIA YEWALEWADI, PUNE-411048",18.4365398,73.8962657,4.1,44,82.0,1,10,Medium,36900,Low
ChIJv2nmHhfrwjsRrTcjGn_GZ7s,Hari OM Super Market,18.4392558,73.90976169999999,5.0,1,100.0,1,10,Low,45000,Low
ChIJC5ssYoXrwjsR7kJcXQUNH6E,SMC MART,18.4403048,73.9070491,4.3,9,86.0,1,10,Low,38700,Low
ChIJERz2VKvrwjsR7Pq7d3GUjzc,MAHALAXMI SUPER MARKET,18.44073629999999,73.8946277,3.5,2,70.0,0,10,Low,31499,Low
ChIJ09SB1sDrwjsR8buiP7kXCxo,Shiv Super Market,18.441588,73.8915535,5.0,1,100.0,1,10,Low,45000,Low
ChIJ1eTf4RzrwjsRCmLqq_M-tDg,Hanuman Super Market,18.44265679999999,73.8939358,5.0,1,100.0,1,10,Low,45000,Low
ChIJHdJ8FPjrwjsRJfcUhpT3V6U,AS SPORTS AND FOOTWEAR,18.4365671,73.8964137,1.5,2,30.0,0,10,Low,32400,Low
ChIJ5QwV6gXrwjsRKRZuLSIUiUk,Saalim Perfumes,18.43580159999999,73.89419749999999,4.9,28,98.0,1,10,Medium,105840,Low
ChIJyemAhXDrwjsRFFetN7myy70,VRNDHA by The Cowherd Boy,18.4390289,73.9066903,5.0,1,100.0,1,10,Low,108000,Low
ChIJJY9mQY_rwjsRnNQvbU09RD4,The Schon Clothing,18.4368365,73.8918912,5.0,2,100.0,1,10,Low,108000,Low
ChIJJ2c4mczrwjsRicKGfPscdaA,The Little Joy Clothing —BY— THE SCHON,18.4390388,73.89535409999999,5.0,136,100.0,1,13,High,140400,Low
ChIJZSR3kRjrwjsRlBpgtyGPMUw,FIF FASHION,18.4367462,73.8897551,5.0,12,100.0,1,10,Low,108000,Low
ChIJyRIRqsXrwjsRETtorAAo3A0,New Life Baby Diapers | Baby Diapers | Adult Diapers | Toys,18.4365925,73.88940769999999,5.0,10,100.0,1,10,Low,108000,Low
ChIJ0zihKgDrwjsRDWUD7yhjpjQ,धनलक्ष्मी लेडिज वेअर,18.4366088,73.8893846,5.0,3,100.0,1,10,Low,108000,Low
ChIJJfGGp6zrwjsR_5wueDjIsPQ,Designer Merge branch yewlewadi,18.4401248,73.8948448,5.0,1,100.0,1,10,Low,108000,Low
ChIJKwNQhcPrwjsRLaq4nOsC_Ks,Trust Collections,18.4399515,73.893151,5.0,2,100.0,1,10,Low,108000,Low
ChIJAV7dFXLrwjsRZPe0H62vQiI,Perfect Boutique & Travel Agency,18.4394714,73.8875633,5.0,3,100.0,1,10,Low,108000,Low
ChIJgbqS-gDrwjsRyNjEMcHFMys,BabyStuff,18.4395474,73.8875188,5.0,1,100.0,1,10,Low,108000,Low
