place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,tech_hub_proximity,high_value_customer_score,showroom_accessibility,electronics_competition,electronics_market_potential
ChIJUYV2IeDqwjsRAAAA0GpV5AA,Shri Samarth Mobile Shop,18.4389448,73.8671789,4.8,4,96.0,1,10,Low,259200,Medium,2192,cell_2192,0.0019859376513174,18.44048375474904,73.86843411577242,8,0.0,31862.17785071792,629.8859509435031,20.28,South Pune,Grade B,High,Katraj,643.7467794734985,88253,PMC_37,Katraj,PMC,1129.637535677317,1,548.63480628049,1,1619.440993707698,45000.0,5000.0,57.69,Unknown,8972.032673146754,0.0006303359340926,0.3817608422568611,0.645730030052598,0.0896328414731157,0.814224502050828,19548.71617383636,retail_electronics,1,2596050.0,7462.934351564092,0.08963284147311575,52.94443945173927
ChIJn1gBsUzrwjsRnlyupXOxYqc,Vinayak Photo Studio,18.4393617,73.8668179,4.4,47,88.0,1,10,Medium,237600,Medium,2192,cell_2192,0.0019675264376506,18.44048375474904,73.86843411577242,8,0.0,31862.17785071792,629.8859509435031,20.28,South Pune,Grade B,High,Katraj,643.7467794734985,88253,PMC_37,Katraj,PMC,1129.637535677317,1,548.63480628049,1,1619.440993707698,45000.0,5000.0,57.69,Unknown,8972.032673146754,0.0006303359340926,0.3817608422568611,0.645730030052598,0.0896328414731157,0.814224502050828,19548.71617383636,retail_electronics,1,2596050.0,7462.934351564092,0.08963284147311575,52.94443945173927
ChIJRRycofvrwjsRDwJ0NsLjOl4,CSC Center (Aapale Sarkar ) SBI ग्राहक सेवा केंद्र आपलें सरकार सेवा केंद्र,18.4404748,73.8663837,5.0,8,100.0,1,10,Low,270000,Medium,2192,cell_2192,0.0020504353262913,18.44048375474904,73.86843411577242,8,0.0,31862.17785071792,629.8859509435031,20.28,South Pune,Grade B,High,Katraj,643.7467794734985,88253,PMC_37,Katraj,PMC,1129.637535677317,1,548.63480628049,1,1619.440993707698,45000.0,5000.0,57.69,Unknown,8972.032673146754,0.0006303359340926,0.3817608422568611,0.645730030052598,0.0896328414731157,0.814224502050828,19548.71617383636,retail_electronics,1,2596050.0,7462.934351564092,0.08963284147311575,52.94443945173927
ChIJl7IiLUXrwjsRy3rbFBj8H7k,NB Tech Hub,18.438797,73.8852112,4.9,70,98.0,1,10,Medium,264600,Medium,2428,cell_2428,0.0020638287845628,18.44048375474904,73.88640042145481,9,0.0,25593.12052172376,572.4400138217846,20.28,South Pune,Grade B,High,Katraj,1836.8975541738944,84127,PMC_10,Kondhwa,PMC,1784.023940217644,1,1147.8874103286205,1,2190.4787364578265,45000.0,5000.0,57.69,Unknown,9422.147186394532,0.0006303359340926,0.3134325857034962,0.4655737517670924,0.1057243882669423,0.956154982098654,16276.055236930904,retail_electronics,1,2596050.0,5101.446077964184,0.10572438826694235,52.173941908272866
ChIJOUp7L3y_KQgRsSSy_wjTV8o,"Vj Photography studio Photography, Photo, Video, Wedding Shoot, Pre-wedding shoot, Haldi Photo, Pre-birthday photo",18.4399742,73.8862563,4.9,37,98.0,1,10,Medium,264600,Medium,2428,cell_2428,0.0005295441775774,18.44048375474904,73.88640042145481,9,0.0,25593.12052172376,572.4400138217846,20.28,South Pune,Grade B,High,Katraj,1836.8975541738944,84127,PMC_10,Kondhwa,PMC,1784.023940217644,1,1147.8874103286205,1,2190.4787364578265,45000.0,5000.0,57.69,Unknown,9422.147186394532,0.0006303359340926,0.3134325857034962,0.4655737517670924,0.1057243882669423,0.956154982098654,16276.055236930904,retail_electronics,1,2596050.0,5101.446077964184,0.10572438826694235,52.173941908272866
ChIJD6ZigbDrwjsRcMizdxrXm5U,Navnath Electricals & Hardware,18.4391068,73.8877918,5.0,2,100.0,1,10,Low,270000,Medium,2428,cell_2428,0.001957533815016,18.44048375474904,73.88640042145481,9,0.0,25593.12052172376,572.4400138217846,20.28,South Pune,Grade B,High,Katraj,1836.8975541738944,84127,PMC_10,Kondhwa,PMC,1784.023940217644,1,1147.8874103286205,1,2190.4787364578265,45000.0,5000.0,57.69,Unknown,9422.147186394532,0.0006303359340926,0.3134325857034962,0.4655737517670924,0.1057243882669423,0.956154982098654,16276.055236930904,retail_electronics,1,2596050.0,5101.446077964184,0.10572438826694235,52.173941908272866
ChIJhZomhWfrwjsRDChCcx1t4K4,THE CYBER SHOPPEE,18.4422188,73.8838442,5.0,4,100.0,1,10,Low,270000,Medium,2369,cell_2369,0.0025992269747831,18.44048375474904,73.88190884503422,5,0.0,33978.811411067545,891.0158256020662,20.28,South Pune,Grade B,High,Katraj,1379.7792292085055,84127,PMC_10,Kondhwa,PMC,1948.063577632384,1,1338.422333746953,1,2292.5740827464047,45000.0,5000.0,57.69,Unknown,9275.443524726345,0.0006303359340926,0.303713743371836,0.4276387483853943,0.0587357712594124,0.53119721227703,17968.549470097263,retail_electronics,1,2596050.0,5457.29542252526,0.05873577125941241,54.48951623819721
ChIJ9YReVgDrwjsRxPSrZQrWlDw,Krishna mobile and electronic,18.4438174,73.8812354,5.0,2,100.0,1,10,Low,270000,Medium,2370,cell_2370,0.001146000641604,18.444744648217277,73.88190884503422,2,0.0,48156.89032651875,395.8532753403113,20.28,South Pune,Grade B,High,Katraj,1228.8384523124753,84127,PMC_10,Kondhwa,PMC,1515.9434255348108,1,956.8181346326396,1,1823.5367587114408,45000.0,5000.0,57.69,Unknown,8822.567442670648,0.0006303359340926,0.3541657451119437,0.5110336940881496,0.0234943085037649,0.212478884910812,34499.96584689606,retail_electronics,1,2596050.0,12218.706110502553,0.023494308503764966,56.365726238709016
ChIJ8ch7llTqwjsRsh52SkOQJ6k,Om Sai Photo Studio & Video Shooting,18.4426433,73.8939169,4.7,197,94.0,1,19,High,482220,Medium,2547,cell_2547,0.0025625764029314,18.444744648217277,73.89538357429602,5,0.0,25535.730391503053,0.0,14.95,South Pune,Grade C,Low,Gagan emerlad Kondhwa,2490.884042917984,84127,PMC_10,Kondhwa,PMC,1254.45761306065,1,684.136879139326,1,1705.8395734530664,45000.0,5000.0,57.69,Unknown,9349.478056906431,0.0006303359340926,0.3695710602398525,0.5937759646419284,0.0587357712594124,0.53119721227703,25535.730391503053,retail_electronics,1,2596050.0,9437.266954786806,0.05873577125941241,54.48951623819721
ChIJLX5xMKzrwjsRZLMn2LKu8K4,Devyani Photo Studio & Xerox,18.4359477,73.89662919999999,4.4,5,88.0,1,10,Low,237600,Medium,2545,cell_2545,0.0012756327799481,18.43622275562143,73.89538357429602,22,0.0,35553.96895603623,0.0,20.28,South Pune,Grade B,High,Katraj,2951.057981530212,84127,PMC_10,Kondhwa,PMC,2251.088263288927,1,1649.1786048879026,1,2696.499189574498,45000.0,5000.0,57.69,Unknown,10210.519155493834,0.0006303359340926,0.2705262327178028,0.3774754930282679,0.2584373935414146,2.337267734018932,35553.96895603623,retail_electronics,1,2596050.0,9618.281279842193,0.2584373935414146,45.842566579853816
ChIJ6WWGkd_rwjsR1AIf9t0VJWU,Maharashtra Electricals,18.4360671,73.8950851,5.0,2,100.0,1,10,Low,270000,Medium,2545,cell_2545,0.0003366237927798,18.43622275562143,73.89538357429602,22,0.0,35553.96895603623,0.0,20.28,South Pune,Grade B,High,Katraj,2951.057981530212,84127,PMC_10,Kondhwa,PMC,2251.088263288927,1,1649.1786048879026,1,2696.499189574498,45000.0,5000.0,57.69,Unknown,10210.519155493834,0.0006303359340926,0.2705262327178028,0.3774754930282679,0.2584373935414146,2.337267734018932,35553.96895603623,retail_electronics,1,2596050.0,9618.281279842193,0.2584373935414146,45.842566579853816
ChIJ16NEVKvrwjsRvOaZz6NA3cU,Classic Electronics,18.440829,73.8945607,3.0,4,60.0,0,10,Low,162000,Low,2546,cell_2546,0.000892365614734,18.44048375474904,73.89538357429602,12,0.0,31031.87481150926,0.0,20.28,South Pune,Grade B,High,Katraj,2795.531511337276,84127,PMC_10,Kondhwa,PMC,1752.2931079135965,1,1159.2741997082712,1,2200.11323910094,45000.0,5000.0,57.69,Unknown,9777.99233084636,0.0006303359340926,0.3124889418853647,0.4631185794444749,0.1409658510225898,1.274873309464872,31031.87481150926,retail_electronics,1,2596050.0,9697.11772456763,0.1409658510225898,50.56242476345403
ChIJ59HulYzrwjsRROJ47zK7f6U,Stech Enterprises,18.4422121,73.906572,5.0,1,100.0,1,10,Low,270000,Medium,2664,cell_2664,0.0028018575455979,18.44048375474904,73.90436672713722,1,0.0,13631.484637078373,680.3417665066092,16.0,South Pune,Grade C,Low,Undri Chowck,2563.15762486405,84127,PMC_10,Kondhwa,PMC,2084.732733370179,1,1701.8986446747836,1,2534.7782161076625,45000.0,5000.0,57.69,Unknown,10209.624491774524,0.0006303359340926,0.2829031805851612,0.3701101083014037,0.0117471542518824,0.106239442455406,8112.328639796836,retail_electronics,1,2596050.0,2295.003574150619,0.011747154251882483,57.02017520638128
ChIJMYqXzbjrwjsRqbC4nsOnxus,"Cosmic Computers - Second Hand , Refurbish Laptop Desktop , old Computers Dealer in Pune",18.4423899,73.89470899999999,4.9,35,98.0,1,10,Medium,264600,Medium,2546,cell_2546,0.0020219891687652,18.44048375474904,73.89538357429602,12,0.0,31031.87481150926,0.0,20.28,South Pune,Grade B,High,Katraj,2795.531511337276,84127,PMC_10,Kondhwa,PMC,1752.2931079135965,1,1159.2741997082712,1,2200.11323910094,45000.0,5000.0,57.69,Unknown,9777.99233084636,0.0006303359340926,0.3124889418853647,0.4631185794444749,0.1409658510225898,1.274873309464872,31031.87481150926,retail_electronics,1,2596050.0,9697.11772456763,0.1409658510225898,50.56242476345403
ChIJZ3cCGQDrwjsRMj2TINE8bhE,Surya Productions Led Video Wall,18.444567,73.8956627,4.6,5,92.0,1,10,Low,248399,Medium,2547,cell_2547,0.0003308625813307,18.444744648217277,73.89538357429602,5,0.0,25535.730391503053,0.0,14.95,South Pune,Grade C,Low,Gagan emerlad Kondhwa,2490.884042917984,84127,PMC_10,Kondhwa,PMC,1254.45761306065,1,684.136879139326,1,1705.8395734530664,45000.0,5000.0,57.69,Unknown,9349.478056906431,0.0006303359340926,0.3695710602398525,0.5937759646419284,0.0587357712594124,0.53119721227703,25535.730391503053,retail_electronics,1,2596050.0,9437.266954786806,0.05873577125941241,54.48951623819721
ChIJE4CRJbGi0CgRuziUlnM0848,IT CARE SYSTEM–Laptop & PC Repair,18.4517039,73.76575489999999,5.0,42,100.0,1,10,Medium,270000,Medium,838,cell_838,0.0016833617889238,18.45326611809182,73.76512785809868,20,0.0,9202.33522893509,0.0,15.79,South Pune,Grade C,High,Narhe,3198.717456482413,77606,PMC_6,Warje Malwadi,PMC,5210.222590621081,1,146.4336902138176,1,1588.651162769042,45000.0,5000.0,57.69,Unknown,12205.793032822528,0.0006303359340926,0.3863015667705163,0.8722702486294635,0.2544335038037809,2.282948656484716,9202.33522893509,retail_electronics,1,2596050.0,3554.876516885143,0.2544335038037809,45.9888864774963
ChIJl1ch7W2VwjsR8IdcrpPoys8,Just Services,18.454588,73.767166,4.8,6,96.0,1,10,Low,259200,Medium,838,cell_838,0.0024292785326328,18.45326611809182,73.76512785809868,20,0.0,9202.33522893509,0.0,15.79,South Pune,Grade C,High,Narhe,3198.717456482413,77606,PMC_6,Warje Malwadi,PMC,5210.222590621081,1,146.4336902138176,1,1588.651162769042,45000.0,5000.0,57.69,Unknown,12205.793032822528,0.0006303359340926,0.3863015667705163,0.8722702486294635,0.2544335038037809,2.282948656484716,9202.33522893509,retail_electronics,1,2596050.0,3554.876516885143,0.2544335038037809,45.9888864774963
ChIJe91hmfGVwjsRjWKh69XjprI,Kirti Electronics Store,18.4665939,73.7643313,3.0,4,60.0,0,10,Low,162000,Low,841,cell_841,0.0009659322195454,18.466047529934773,73.76512785809868,3,0.0,3593.6902494188894,680.8552942010932,15.79,South Pune,Grade C,High,Narhe,3167.6354009809343,77606,PMC_6,Warje Malwadi,PMC,4253.564802287655,1,837.4146937766427,1,2979.444154960738,45000.0,5000.0,57.69,Unknown,11391.906585024071,0.0006303359340926,0.2512913766495276,0.5442429536386197,0.0381650255705671,0.3424422984727073,2138.012868696685,retail_electronics,1,2596050.0,537.2641970691957,0.03816502557056713,55.569200058819206
ChIJxaYartGVwjsRFrvCpZIfa5k,SIDDHARTH PHOTOGRAPHY,18.4610099,73.76972959999999,5.0,9,100.0,1,10,Low,270000,Medium,899,cell_899,0.0007850333966901,18.46178716507755,73.76961943451927,7,0.0,37978.51728146914,0.0,15.79,South Pune,Grade C,High,Narhe,2642.143319834955,77606,PMC_6,Warje Malwadi,PMC,4154.771826950942,1,321.521555014886,1,2274.501724646145,45000.0,5000.0,57.69,Unknown,11260.769926051204,0.0006303359340926,0.3053899750527887,0.7567035105899091,0.0890517263313233,0.7990320297696505,37978.51728146914,retail_electronics,1,2596050.0,11598.258445129764,0.08905172633132331,52.97269046562157
ChIJQ2TsBOuVwjsRomxWws4_UEU,Extra Power Battery,18.4596056,73.77133529999999,5.0,4,100.0,1,10,Low,270000,Medium,898,cell_898,0.0026955597948751,18.45752669445625,73.76961943451927,16,0.0,33015.11606940845,0.0,15.79,South Pune,Grade C,High,Narhe,2643.9951550904034,77606,PMC_6,Warje Malwadi,PMC,4503.331830198379,1,0.0,1,1917.7040154650049,45000.0,5000.0,57.69,Unknown,11541.518780676432,0.0006303359340926,0.3427352448019394,1.0,0.2035468030430247,1.8263589251877723,33015.11606940845,retail_electronics,1,2596050.0,11315.443888213147,0.20354680304302472,47.93332494767773
ChIJXSXQUJOVwjsRTnktByf4L4c,AJ Enterprise,18.460066,73.7713547,3.6,5,72.0,0,10,Low,194400,Low,899,cell_899,0.0024440858235325,18.46178716507755,73.76961943451927,7,0.0,37978.51728146914,0.0,15.79,South Pune,Grade C,High,Narhe,2642.143319834955,77606,PMC_6,Warje Malwadi,PMC,4154.771826950942,1,321.521555014886,1,2274.501724646145,45000.0,5000.0,57.69,Unknown,11260.769926051204,0.0006303359340926,0.3053899750527887,0.7567035105899091,0.0890517263313233,0.7990320297696505,37978.51728146914,retail_electronics,1,2596050.0,11598.258445129764,0.08905172633132331,52.97269046562157
ChIJH_xvW6mVwjsRKc3jYlu92zo,RATHOD ELECTRONICS AND DISH SHOPEE,18.4593571,73.7715024,2.4,22,48.0,0,10,Medium,129600,Low,898,cell_898,0.0026260128438765,18.45752669445625,73.76961943451927,16,0.0,33015.11606940845,0.0,15.79,South Pune,Grade C,High,Narhe,2643.9951550904034,77606,PMC_6,Warje Malwadi,PMC,4503.331830198379,1,0.0,1,1917.7040154650049,45000.0,5000.0,57.69,Unknown,11541.518780676432,0.0006303359340926,0.3427352448019394,1.0,0.2035468030430247,1.8263589251877723,33015.11606940845,retail_electronics,1,2596050.0,11315.443888213147,0.20354680304302472,47.93332494767773
ChIJ3SXy45KVwjsR1ishanUaWvI,Vinod Store,18.462404,73.773229,4.2,5,84.0,1,10,Low,226800,Medium,958,cell_958,0.0010763032191786,18.46178716507755,73.77411101093988,33,0.0,37542.42873025602,0.0,15.79,South Pune,Grade C,High,Narhe,2142.143319834955,77606,PMC_6,Warje Malwadi,PMC,3796.5215266000423,2,0.0,1,1991.3307416887208,45000.0,5000.0,57.69,Unknown,10877.964456222982,0.0006303359340926,0.334299375880937,2.0,0.4198152812762384,3.7668652831997806,37542.42873025602,retail_electronics,2,2596050.0,12550.410493579146,0.41981528127623846,40.63204612655234
ChIJcc48h4WVwjsRd7--Eo8QLnw,APM ENTERPRISES MOBILE REPAIRING CENTRE PUNE,18.4630189,73.7734072,5.0,12,100.0,1,10,Low,270000,Medium,958,cell_958,0.0014186334122268,18.46178716507755,73.77411101093988,33,0.0,37542.42873025602,0.0,15.79,South Pune,Grade C,High,Narhe,2142.143319834955,77606,PMC_6,Warje Malwadi,PMC,3796.5215266000423,2,0.0,1,1991.3307416887208,45000.0,5000.0,57.69,Unknown,10877.964456222982,0.0006303359340926,0.334299375880937,2.0,0.4198152812762384,3.7668652831997806,37542.42873025602,retail_electronics,2,2596050.0,12550.410493579146,0.41981528127623846,40.63204612655234
ChIJNbomjZKVwjsRj_tgp1EEC8s,Rare Corporation,18.4635704,73.7736963,5.0,2,100.0,1,10,Low,270000,Medium,958,cell_958,0.0018308227528347,18.46178716507755,73.77411101093988,33,0.0,37542.42873025602,0.0,15.79,South Pune,Grade C,High,Narhe,2142.143319834955,77606,PMC_6,Warje Malwadi,PMC,3796.5215266000423,2,0.0,1,1991.3307416887208,45000.0,5000.0,57.69,Unknown,10877.964456222982,0.0006303359340926,0.334299375880937,2.0,0.4198152812762384,3.7668652831997806,37542.42873025602,retail_electronics,2,2596050.0,12550.410493579146,0.41981528127623846,40.63204612655234
ChIJz2lmqV6VwjsRS8WpME2AsD8,V K GROUP,18.4581188,73.7870846,4.6,11,92.0,1,10,Low,248399,Medium,1134,cell_1134,0.0007757128828771,18.45752669445625,73.78758574020166,8,0.0,14931.96450089148,480.5698078660727,15.79,South Pune,Grade C,High,Narhe,649.7207868013049,77606,PMC_6,Warje Malwadi,PMC,3447.5766335974126,1,18.87785453046672,1,989.5624113583472,45000.0,5000.0,57.69,Unknown,10099.443745618608,0.0006303359340926,0.5026230865093915,0.9814719159450508,0.1017734015215123,0.9131794625938864,10085.282316010982,retail_electronics,1,2596050.0,5069.095725992024,0.10177340152151236,52.361038958039856
ChIJnWNogkOVwjsRqTGmqsTo1W0,MRH Security System,18.4556428,73.7843965,4.4,18,88.0,1,10,Low,237600,Medium,1075,cell_1075,0.0022902266153,18.45752669445625,73.78309416378107,12,0.0,22587.922006018685,760.5943050233182,15.79,South Pune,Grade C,High,Narhe,1146.4206996720975,77606,PMC_6,Warje Malwadi,PMC,3637.902950411765,1,71.03242090572584,1,1071.283960747233,45000.0,5000.0,57.69,Unknown,10446.419035171491,0.0006303359340926,0.4827923254130938,0.9336785520968108,0.1526601022822685,1.3697691938908294,12829.714342237135,retail_electronics,1,2596050.0,6194.087621674388,0.15266010228226853,50.049446394278526
ChIJyUagpCOVwjsRabq--W6YYDQ,"Clicks Art Photo studio | Nanded, Pune",18.4601246,73.7858437,4.2,151,84.0,1,13,High,294840,Medium,1135,cell_1135,0.0024080753105526,18.46178716507755,73.78758574020166,10,0.0,11941.814490415038,384.4831338619065,15.79,South Pune,Grade C,High,Narhe,642.143319834955,77606,PMC_6,Warje Malwadi,PMC,2977.904633408239,2,0.0,1,1489.5624113583472,45000.0,5000.0,57.69,Unknown,9777.413921283607,0.0006303359340926,0.4016770157830199,2.0,0.1272167519018904,1.1414743282423578,8625.46765528612,retail_electronics,2,2596050.0,3464.6521075082906,0.12721675190189044,51.17915423334763
ChIJ90H1Bf2VwjsRLYtew-hqk1o,Laxmi Surya kitchen appliances,18.4562372,73.7880096,5.0,1,100.0,1,10,Low,270000,Medium,1134,cell_1134,0.0013573699132314,18.45752669445625,73.78758574020166,8,0.0,14931.96450089148,480.5698078660727,15.79,South Pune,Grade C,High,Narhe,649.7207868013049,77606,PMC_6,Warje Malwadi,PMC,3447.5766335974126,1,18.87785453046672,1,989.5624113583472,45000.0,5000.0,57.69,Unknown,10099.443745618608,0.0006303359340926,0.5026230865093915,0.9814719159450508,0.1017734015215123,0.9131794625938864,10085.282316010982,retail_electronics,1,2596050.0,5069.095725992024,0.10177340152151236,52.361038958039856
ChIJIYuIdX-VwjsRcWH_JVMPRQI,IDEONA DIGITALS,18.4562299,73.7882437,5.0,1,100.0,1,10,Low,270000,Medium,1134,cell_1134,0.0014541619435215,18.45752669445625,73.78758574020166,8,0.0,14931.96450089148,480.5698078660727,15.79,South Pune,Grade C,High,Narhe,649.7207868013049,77606,PMC_6,Warje Malwadi,PMC,3447.5766335974126,1,18.87785453046672,1,989.5624113583472,45000.0,5000.0,57.69,Unknown,10099.443745618608,0.0006303359340926,0.5026230865093915,0.9814719159450508,0.1017734015215123,0.9131794625938864,10085.282316010982,retail_electronics,1,2596050.0,5069.095725992024,0.10177340152151236,52.361038958039856
ChIJ06mTi7CVwjsRpjazITIFdsM,SCANOPSIS SOLUTIONS,18.4580087,73.7883482,5.0,1,100.0,1,10,Low,270000,Medium,1134,cell_1134,0.0009020389616229,18.45752669445625,73.78758574020166,8,0.0,14931.96450089148,480.5698078660727,15.79,South Pune,Grade C,High,Narhe,649.7207868013049,77606,PMC_6,Warje Malwadi,PMC,3447.5766335974126,1,18.87785453046672,1,989.5624113583472,45000.0,5000.0,57.69,Unknown,10099.443745618608,0.0006303359340926,0.5026230865093915,0.9814719159450508,0.1017734015215123,0.9131794625938864,10085.282316010982,retail_electronics,1,2596050.0,5069.095725992024,0.10177340152151236,52.361038958039856
ChIJz5-Nf4uVwjsRIvLhuPZWjq0,Computer info solution,18.4663001,73.7773842,4.9,51,98.0,1,10,Medium,264600,Medium,1018,cell_1018,0.0012442907208507,18.466047529934773,73.77860258736047,14,0.0,40200.36552666028,0.0,15.79,South Pune,Grade C,High,Narhe,1690.4094397638642,77606,PMC_6,Warje Malwadi,PMC,3089.846894426511,1,227.196122745772,1,2187.9576765508345,45000.0,5000.0,57.69,Unknown,10215.26708604778,0.0006303359340926,0.3136804504512543,0.8148656775109138,0.1781034526626466,1.598064059539301,40200.36552666028,retail_electronics,1,2596050.0,12610.068766707873,0.17810345266264663,48.96853486815109
ChIJpfDXsQeVwjsRdAMaTuxfUvo,Lakshmi Surya Kitchen Appliances,18.4632618,73.78581679999999,3.0,2,60.0,0,10,Low,162000,Low,1135,cell_1135,0.0023029758122058,18.46178716507755,73.78758574020166,10,0.0,11941.814490415038,384.4831338619065,15.79,South Pune,Grade C,High,Narhe,642.143319834955,77606,PMC_6,Warje Malwadi,PMC,2977.904633408239,2,0.0,1,1489.5624113583472,45000.0,5000.0,57.69,Unknown,9777.413921283607,0.0006303359340926,0.4016770157830199,2.0,0.1272167519018904,1.1414743282423578,8625.46765528612,retail_electronics,2,2596050.0,3464.6521075082906,0.12721675190189044,51.17915423334763
